name,type,genre,episodes,popularity,averageScore,rating,animeYear
Pipi to Benai Hotaru,MOVIE,"Drama,Fantasy",1,83,,47,1996
Ecchan no Sensou,MOVIE,Drama,1,110,,43,2002
"Dai-chan, Daisuki.",MOVIE,"Drama,Slice of Life",1,102,,56,2007
Donkikko,TV,Comedy,21,88,,43,1968
Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,OVA,"Adventure,Sci-Fi",11,87,,47,1991
Ohayou! Spank (Movie),MOVIE,"Comedy,Romance,Slice of Life",1,115,,55,1982
Shouri Toushu,MOVIE,Sports,1,101,,56,1987
Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,MOVIE,Comedy,1,195,,59,1989
Robotan,TV,"Comedy,Sci-Fi",104,136,,52,1967
Marude Dameo,TV,"Comedy,Sci-Fi",47,106,,49,1992
Peeping Life 5.0ch,OVA,"Comedy,Slice of Life",10,116,,41,2012
Tamagotchi! Miracle Friends,TV,Comedy,29,193,,58,2014
Wei Qi Shao Nian 2,TV,,26,74,,49,2008
Ore wa Chokkaku,TV,Comedy,36,115,,57,1991
Namakemono ga Miteta,OVA,"Music,Slice of Life",2,63,,53,1989
Nanbo no Monjai! 2: Yankee Gurentai,OVA,"Action,Comedy",1,60,,50,1993
Nanbo no Monjai! Yankee Gurentai,OVA,"Action,Comedy",1,83,,54,1993
Kuiba III: Zhanshen Jueqi,MOVIE,"Action,Adventure,Fantasy",1,159,,62,2014
Naniwa Yuukyouden: Kanketsu-hen,OVA,"Action,Comedy",1,55,,47,1993
Gu-Gu Ganmo (Movie),MOVIE,Comedy,1,97,,46,1985
Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,OVA,"Action,Comedy",1,57,,50,1993
Dakaretai Onna,OVA,"Hentai,Romance",2,123,,30,1990
Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,OVA,"Action,Comedy",1,63,,47,1993
Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,OVA,"Action,Comedy",1,66,,50,1992
Zoku Naniwa Yuukyouden,OVA,"Action,Comedy",1,66,,44,1992
Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,OVA,"Comedy,Mystery",1,64,,42,1990
Clover 4/3,ONA,Drama,24,123,,45,2001
Kuiba II: Dazhan Yuan Yang Jie,MOVIE,"Action,Adventure,Fantasy",1,156,,62,2013
Kick no Oni (1971),MOVIE,Sports,1,90,,43,1971
Junkers Come Here: Memories of You,OVA,"Drama,Slice of Life",1,143,,52,1994
Milk House Dreaming: Ai no Shiki,OVA,Music,1,163,,48,1987
Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,MOVIE,"Adventure,Comedy",1,120,,57,2014
Kobo-chan,TV,"Comedy,Slice of Life",63,166,,59,1993
Ishii Hisaichi no Dai Seikai,OVA,Comedy,1,57,,46,1991
Otoko wa Tsurai yo: Torajirou Wasurenagusa,SPECIAL,"Comedy,Romance",1,63,,57,1998
"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",SPECIAL,,1,81,,52,2006
Ttoli Janggun,MOVIE,"Action,Drama",1,66,,40,1977
Beompeoking Jaepeo,TV,Action,26,71,,27,2003
"Taka no Tsume GO: Yoshida, Himitsukessha Yamerutteyo.",MOVIE,Comedy,1,145,,47,2013
Taabou no Ryuuguusei Daitanken,OVA,Fantasy,1,65,,41,1991
Kentoushi,OVA,Sports,3,137,,43,1990
Toki-iro Kaima,OVA,Horror,4,140,,49,1990
Kaizoku Ouji,TV,Adventure,31,183,,47,1966
Giga Tribe,TV,Comedy,39,94,,38,2009
Kagerouka-kun,OVA,Fantasy,1,62,,43,2003
Hakusai Anime,ONA,"Comedy,Romance,Slice of Life",4,178,,42,2017
Monkey Punch Manga Katsudou Dai Shashin: Crime Mate Special,SPECIAL,"Action,Comedy,Ecchi",1,158,,46,2005
Revbahaf Wang-gug Jaegeon-soelgi,TV,"Comedy,Drama",26,135,,38,2007
Hamuko Mairu!,OVA,"Adventure,Comedy",1,63,,47,1996
Green Saver,TV,Adventure,26,61,,40,2010
Tetsujin 28-gou Gao!,TV_SHORT,"Mecha,Slice of Life",151,92,,48,2015
Dokidoki Gakuen Kessen!! Youki Daimashiro,OVA,Fantasy,1,100,,41,1988
Sore Ike! Anpanman: Omusubiman,MOVIE,,1,91,,55,1990
Kuusou no Sora Tobu Kikaitachi,MOVIE,,1,318,,57,2001
Kwaegeol Longman Narongi,TV_SHORT,Adventure,52,58,,41,2007
Turuturutu Narongi,TV_SHORT,Adventure,52,65,,46,2006
Nyuru Nyuru!! Kakusen-kun,TV_SHORT,Comedy,25,193,,45,2014
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke: Triple Message PV,MUSIC,,1,89,,46,2012
Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,SPECIAL,"Drama,Music",1,87,,40,1982
Go! Go! Kadendanshi,ONA,Action,78,112,,39,2014
Senbon Matsubara,MOVIE,Drama,1,93,,50,1992
Doctor Chichibuyama,TV,Ecchi,2,185,,44,1988
Kaiketsu Tamagon,TV_SHORT,"Adventure,Comedy",195,124,,49,1973
Hoshigari Hime no Bouken,OVA,Fantasy,1,59,,50,1991
"Hyakumannen Attara, Dousuru?",OVA,,1,53,,47,1998
Okane wa Mawaru: Kurashi to Kinyuu,OVA,Slice of Life,1,73,,50,1992
Juudou-bu Monogatari,OVA,Sports,2,92,,50,1991
UFO Nitsukamatta Kodomo-tachi,OVA,,1,68,,46,1990
Kaitou Jigoma Ongaku-hen,MOVIE,Music,1,83,,44,1988
Tobe! Pegasus Kokoro no Goal ni Shoot,MOVIE,Sports,1,65,,50,1995
Yuuto-kun ga Iku,TV_SHORT,Sports,26,90,,31,2014
Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,OVA,"Comedy,Sci-Fi",1,73,,45,1988
Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,MOVIE,"Adventure,Comedy,Fantasy",1,113,,51,2013
Shimajirou no Wow!,TV,"Adventure,Comedy,Fantasy",,117,,39,2012
Shimajirou Hesoka,TV,"Adventure,Comedy,Fantasy",101,108,,46,2011
Hakken Taiken Daisuki! Shimajirou,TV,"Adventure,Comedy,Fantasy",101,117,,52,2009
The Midnight★Animal,ONA,"Action,Supernatural",12,117,,35,2014
Tensai Eri-chan Kingyo wo Tabeta,MOVIE,,1,49,,45,1997
PES: Drive Your Heart,ONA,Sci-Fi,1,47,,48,2013
Hello Kitty no Kieta Santa-san no Okurimono,OVA,,1,138,,51,2003
Ano Yama ni Noborou yo,OVA,"Adventure,Fantasy",1,86,,43,2002
Alice Tantei Kyoku,TV,,56,90,,35,1996
Yasai no Yousei: Quiz Gekijou,MOVIE,Comedy,1,68,,44,2013
Oh! Super Milk-Chan Special,SPECIAL,"Action,Comedy,Sci-Fi",1,139,,50,2002
Kuwagata Tsumami,ONA,Comedy,84,75,,43,2009
Captain Gekijouban,MOVIE,Sports,1,119,,49,1981
Money Wars: Nerawareta Waterfront Keikaku,OVA,,1,129,,43,1991
Bokutachi no Peace River,OVA,"Adventure,Drama,Supernatural",1,72,,47,1998
Star Dust,OVA,Sci-Fi,1,177,,42,1992
Shibai Taroka,OVA,"Action,Comedy,Romance",2,153,,56,1994
Akane-chan,TV,"Comedy,Slice of Life",26,166,,46,1968
Naniwa Kinyuu Den: Minami no Teiou,OVA,"Action,Supernatural",2,97,,43,1994
Taiheiyou ni Kakeru Niji,OVA,,1,118,,51,1992
Visitor,SPECIAL,Sci-Fi,1,83,,33,1998
Dangerous Jiisan Ja (TV),TV_SHORT,"Action,Comedy",10,39,,38,2012
Sore Ike! Anpanman: Inochi no Hoshi no Dolly,MOVIE,"Adventure,Fantasy",1,88,,55,2006
Kangetsu Ittou: Akuryou Kiri,OVA,Action,2,91,,45,1990
Noobow: Mini Theater,ONA,Slice of Life,52,78,,46,2011
NOOBOW,TV,Slice of Life,26,106,,55,1996
Taiman Blues: Shimizu Naoto-hen,OVA,,3,128,,51,1988
Taiman Blues: Ladies-hen - Mayumi,OVA,,2,150,,47,1990
Gekikara Gyagu Gekijou: Tabasco Shower,OVA,"Comedy,Ecchi",2,67,,45,1992
GUNbare! Game Tengoku 2 the Movie,OVA,"Action,Adventure,Comedy",1,95,,47,1998
Xi Yangyang Yu Hui Tailang: Kaixin Chuang Longnian,MOVIE,"Adventure,Comedy",1,110,,49,2012
Xi Yangyang Yu Hui Tailang: Tunian Ding Guagua,MOVIE,"Adventure,Comedy",1,118,,55,2011
Bishoujo Animerama: Manami no Michi to no Sounyuu!?,OVA,"Hentai,Sci-Fi",1,141,,27,1989
Bishoujo Animerama: Gokkun Doll - Choujigen Pico-chan Toujou!!,OVA,"Hentai,Sci-Fi",1,151,,31,1990
Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...,OVA,"Hentai,Romance",1,144,,31,1988
Kagayake! Yuujou no V Sign,OVA,Sports,1,88,,52,2005
Odoriko Clinoppe,TV_SHORT,"Comedy,Slice of Life",26,66,,42,2013
Don: Gokudou Suikoden,OVA,Drama,2,107,,44,1992
Spheres,TV,"Action,Fantasy",26,160,,52,2003
Field ni Soyogu Kaze,OVA,"Drama,Sports",1,114,,46,1997
Heisei Policemen!!,ONA,Comedy,6,92,,60,2013
Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,MOVIE,"Comedy,Sports",1,121,,48,1980
Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,MOVIE,"Comedy,Fantasy",1,93,,57,2013
Minna de Teasobi: Anpanman to Itazura Obake,MOVIE,Fantasy,1,86,,54,2013
Hadakya no Otonosama,ONA,Slice of Life,2,76,,38,2005
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,MOVIE,"Comedy,Sports",1,66,,43,1984
Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,MOVIE,"Comedy,Sports",1,76,,43,1983
Meoteoldosawa 108 Yogoe,MOVIE,"Action,Adventure,Fantasy",1,57,,38,1990
Meoteoldosawa Ttomae,MOVIE,"Action,Adventure,Fantasy",1,61,,41,1991
Dokgotak Dasi Chajeun Maundeu,MOVIE,Sports,1,78,,44,1985
Dokkaebi Bangmang-I,MOVIE,Action,1,63,,48,1986
Jangdokdae,MOVIE,Drama,1,51,,41,1990
Kkomaeosa Ttori,MOVIE,"Action,Adventure,Drama,Fantasy",1,62,,40,1979
Gancheopjamneun Ttorijanggun,MOVIE,"Action,Drama,Sci-Fi",1,77,,39,1979
Dodani,MOVIE,"Drama,Slice of Life",1,56,,43,1988
Nareuneun Dwaeji - Haejeok Mateo,MOVIE,"Action,Adventure,Sci-Fi",1,51,,41,2004
Dokkaebi Gamtu,MOVIE,"Action,Adventure,Fantasy",1,77,,42,1979
Meoteoldosa,MOVIE,"Action,Adventure,Fantasy",1,65,,39,1988
Hopiwa Chadolbawi,MOVIE,"Action,Adventure",1,102,,41,1967
Eunhajeonseol Tera,MOVIE,"Action,Adventure,Sci-Fi",1,84,,42,1983
15 Sonyeon Uju Pyoryugi,MOVIE,"Action,Sci-Fi",1,116,,42,1979
Sonyeon 007 Jihajeguk,MOVIE,"Action,Adventure,Sci-Fi",1,65,,35,1980
Kkureogi Balmyeongwang,MOVIE,"Action,Mecha,Sci-Fi",1,66,,37,1983
Sonyeon 007 Eunhateukgongdae,MOVIE,"Action,Adventure,Mecha,Sci-Fi",1,74,,40,1979
Mini Yon Soldier Rin!,OVA,"Action,Adventure,Mecha",1,68,,46,1989
Heungnyongwanggwa Bihodongja,MOVIE,"Action,Adventure",1,121,,37,1981
3 Iron Musketeers,MOVIE,"Action,Mecha,Sci-Fi",1,101,,38,1982
Ujusonyeon Kaesi,MOVIE,"Action,Adventure,Sci-Fi",1,54,,40,1978
Himitsukessha Taka no Tsume MAX,TV_SHORT,Comedy,38,150,,50,2014
Bakujuu Gasshin Ziguru Hazeru,TV_SHORT,"Action,Mecha",6,132,,31,2013
Nudl Nude 2,OVA,"Comedy,Ecchi,Hentai",1,122,,28,1998
Nudl Nude,OVA,"Comedy,Ecchi,Hentai",1,149,,31,1997
Boku wa Ou-sama,TV,,12,128,,51,2013
Line Town,TV,Comedy,50,237,,65,2014
Train Heroes,TV,Action,26,199,,52,2013
Kero Kero Keroppi no Bouken: Pink no Kinoko,OVA,,1,116,,48,1993
Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,OVA,,1,98,,45,2001
Chalk-iro no People,OVA,,1,111,,48,1988
Hello Kitty no Yuubinya-san Arigatou,OVA,,1,155,,58,1993
Hello Kitty no Happy! Kasou Taikai,OVA,,1,136,,58,1993
Forza! Hidemaru,TV,Sports,26,114,,46,2002
Kero Kero Keroppi no Boku-tachi no Takaramono,OVA,,1,112,,51,1994
Kero Kero Keroppi no Christmas Eve no Okurimono,OVA,,1,134,,52,1992
Kiki to Lala no Hoshi no Dance Shoes,OVA,,1,111,,55,1994
Kiki to Lala no Papa to Mama ni Aitai,OVA,,1,132,,53,1994
Kiki to Lala no Hakuchouza no Ohime-sama,OVA,,1,134,,52,1993
Tanken Driland: 1000-nen no Mahou,TV,"Adventure,Fantasy",51,342,,53,2014
Hello Kitty no London ni Orita Uchuujin,OVA,,1,144,,60,1992
Pyuu to Fuku! Jaguar,OVA,"Comedy,Music",3,201,,53,2008
Otokogi,OVA,,3,103,,46,1991
Cheonbangjichuk Hani,TV,Sports,13,103,,46,1989
Namida no Tsubomi,MUSIC,Slice of Life,1,84,,50,2005
Seito Shokun! Kokoro ni Midori no Neckerchief wo,SPECIAL,Comedy,1,137,,55,1986
Pink no Curtain,OVA,"Ecchi,Hentai,Slice of Life",1,136,,30,1987
Ikenai Boy: Ikasu Maruhi Hand Power,OVA,"Comedy,Ecchi,Hentai",1,110,,26,1990
Ikenai Boy,OVA,"Comedy,Ecchi,Hentai",1,138,,35,1990
Kuruneko: Nyaalock Holmes no Bouken,SPECIAL,"Comedy,Slice of Life",4,105,,59,2011
Kuruneko: Kurunekobin,SPECIAL,"Comedy,Slice of Life",4,102,,54,2010
Rennyo Monogatari,MOVIE,Drama,1,131,,52,1998
Danchi Tomoo,TV,Comedy,78,310,,56,2014
Bemubemu Hunter Kotengu Tenmaru,TV,"Adventure,Fantasy",19,107,,39,1983
Otogi no Sekai Ryoko,MOVIE,Adventure,1,85,,49,1962
Kyuubi no Kitsune to Tobimaru (Sesshoseki),MOVIE,Fantasy,1,143,,46,1968
Animal 1,TV,Sports,27,190,,52,1968
Kunimatsu-sama no Otoridai,TV,"Comedy,Sports",46,143,,49,1972
Harisu no Kaze,TV,Comedy,70,155,,50,1967
Dohyou no Oni-tachi,MOVIE,"Drama,Sports",1,93,,45,1994
Chibi Neko Tom no Daibouken: Chikyuu wo Sukue! Nakama-tachi,SPECIAL,Adventure,1,111,,48,1994
Udauda Yatteru Hima wa Nee!,OVA,"Action,Comedy",2,105,,51,1995
Omakase Scrappers,TV,"Adventure,Comedy,Sci-Fi",39,77,,46,1995
Futago no Monchhichi,TV_SHORT,Comedy,130,101,,44,1980
Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,OVA,"Action,Sci-Fi",1,145,,54,1996
Souya Monogatari,TV,"Adventure,Drama",21,130,,46,1984
Kyoufu Shinbun,OVA,Horror,2,226,,50,1991
Poka Poka Mori no Rascal,TV_SHORT,,52,100,,49,2007
Mr. Pen Pen II,SPECIAL,Comedy,1,84,,52,1987
Mr. Pen Pen,SPECIAL,Comedy,1,121,,54,1986
Nontan to Issho,TV_SHORT,,263,91,,56,1993
Konpora Kid,TV,"Comedy,Sci-Fi",26,89,,42,1986
Koutetsu no Vendetta Episode 0,ONA,"Action,Mecha,Sci-Fi",1,136,,48,2013
Ookami Shounen Ken,TV,Adventure,86,203,,52,1964
Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,OVA,"Drama,Ecchi",4,175,,43,1988
Ashita Genki ni Nare!: Hanbun no Satsumaimo,MOVIE,Drama,1,224,,60,2005
Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,MOVIE,"Adventure,Comedy",1,98,,53,1990
Tantei Shounen Kageman,TV,"Comedy,Mystery",38,85,,51,2002
Kiki to Lala no Ohime-sama ni Naritai,OVA,,1,174,,54,1993
Bad Badtz-maru no Ore no Pochi wa Sekaiichi,MOVIE,,1,101,,43,1996
Jungle Wars,OVA,Adventure,1,124,,47,1991
Yanase Takashi Märchen Gekijou,OVA,,30,65,,42,2008
Kouchuu Ouja Mushiking: Greatest Champion e no Michi,MOVIE,"Adventure,Fantasy",1,108,,56,2006
Chingou Muchabee,TV,"Adventure,Comedy",26,107,,49,1971
Kyojin no Hoshi: Shukumei no Taiketsu,MOVIE,"Drama,Sports",1,120,,49,1970
Kyojin no Hoshi: Dai League Ball,MOVIE,"Drama,Sports",1,134,,57,1970
Kyojin no Hoshi: Ike Ike Hyuuma,MOVIE,"Drama,Sports",1,127,,58,1970
Kyojin no Hoshi: Chizome no Kesshousen,MOVIE,"Drama,Sports",1,134,,58,1969
Kyojin no Hoshi (1982),MOVIE,"Drama,Sports",1,140,,56,1982
Sabaku no Takara no Shiro,OVA,Drama,1,93,,41,2002
Pink Lady Monogatari: Eikou no Tenshi-tachi,TV,"Drama,Music,Slice of Life",34,127,,41,1979
Toushou Daimos (Movie),MOVIE,"Adventure,Drama,Mecha,Romance,Sci-Fi",1,45,,40,1979
Hino Hideshi Toukaidou Yotsuya Kaidan,OVA,Horror,1,175,,43,2000
Kaitou Lupin: 813 no Nazo,SPECIAL,Mystery,1,223,,53,1979
Peeping Life: The Perfect Explosion,OVA,"Comedy,Slice of Life",10,124,,45,2012
Ajin Senshi,MOVIE,Fantasy,1,333,,57,1990
Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,MOVIE,Sports,1,83,,47,1987
Pro Golfer Saru: Super Golf World e no Chousen!!,MOVIE,Sports,1,77,,48,1986
Shin Pro Golfer Saru,TV,Sports,10,94,,48,1988
Pro Golfer Saru,SPECIAL,Sports,1,96,,51,1982
Dr. Typhoon,OVA,"Drama,Sports",1,119,,45,1991
CosmicBreak: Sacrifice,ONA,Drama,1,150,,53,2010
Jinzou Konchuu Kabutoborg VxV,TV,"Action,Comedy,Fantasy",52,212,,57,2007
Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,MOVIE,Comedy,1,110,,49,2013
Jib,MOVIE,"Drama,Fantasy",1,161,,58,2011
Sore Ike! Anpanman: Roll to Laura - Ukigumojou no Himitsu,MOVIE,Comedy,1,109,,57,2002
Kankara Sanshin,MOVIE,Drama,1,142,,51,1989
Sore Ike! Anpanman: Happy no Daibouken,MOVIE,Comedy,1,87,,57,2005
Sore Ike! Anpanman: Dadandan to Futago no Hoshi,MOVIE,Comedy,1,80,,55,2009
Shouwa Ahozoushi Akanuke Ichiban!,TV,Comedy,22,268,,57,1986
Toki no Daichi: Hana no Oukoku no Majo,OVA,"Adventure,Fantasy",3,100,,52,1999
Akai Koudan Zillion Specials,SPECIAL,"Adventure,Sci-Fi",3,161,,51,1988
Dennou Sentai Voogie's Angel: Forever and Ever,OVA,"Adventure,Comedy,Mecha",1,153,,47,1999
Aoi Kioku: Manmou Kaitaku to Shounen-tachi,MOVIE,Drama,1,129,,47,1994
Wala! Pyeon-uijeom: The Animation,TV_SHORT,Slice of Life,24,71,,47,2010
Lolling Seutajeu (Movie),MOVIE,Sports,1,67,,36,2011
Lolling Seutajeu,TV,Sports,26,84,,43,2009
Nae Ireumeun Dokgotak,MOVIE,Sports,1,72,,42,1984
Dallyeola Hani,TV,Sports,13,185,,55,1988
Agigongryong Doolie (2009),TV,Adventure,26,98,,45,2009
Agigongryong Doolie,TV_SHORT,Adventure,6,112,,43,1987
Agigongryong Doolie (1988),TV_SHORT,,7,94,,40,1988
Shirokuma Cafe: Golden Week Special - Shirokuma Cafe Selection,SPECIAL,Comedy,1,104,,61,2012
Sore Ike! Anpanman: Sing! Dance! Everybody's Christmas,SPECIAL,"Comedy,Fantasy",1,74,,50,2007
Sore Ike! Anpanman: Franken-Robo-kun's Surprised Christmas,SPECIAL,"Comedy,Fantasy",1,69,,53,2009
Choujuu Kishin Dancougar: Juusenki-tai Songs,OVA,"Action,Mecha,Sci-Fi",1,151,,54,1985
Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,OVA,"Comedy,Ecchi",1,69,,47,1989
Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,SPECIAL,"Comedy,Fantasy",1,99,,49,2005
Nyuuin Bokki Monogatari: Odaijini!,OVA,"Comedy,Ecchi",2,118,,44,1992
Ganbare! Oden-kun,TV_SHORT,Comedy,102,87,,50,2014
Tomboy Angels,MOVIE,Adventure,1,88,,43,1979
Mecha Robot Corps 3,MOVIE,"Action,Adventure,Mecha",1,71,,49,1984
Video Ranger 007,MOVIE,"Action,Adventure,Mecha",1,63,,47,1984
Space Soldier Hong Gildong,MOVIE,"Action,Adventure,Sci-Fi",1,66,,47,1982
Planet Robot Thunder-A,MOVIE,"Action,Mecha",1,95,,43,1980
The Arm of Gold,MOVIE,Sports,1,76,,45,1982
Lightning Atom,MOVIE,Action,1,70,,46,1970
Galaxy Fleet Jiguho,MOVIE,"Action,Adventure,Sci-Fi",1,73,,41,1978
David gwa Goliath,MOVIE,Adventure,1,88,,40,1966
Son Okong-gwa Byeoldeul-ui Jeonjaeng,MOVIE,"Action,Adventure",1,76,,35,1977
Narara Wondeogongju,MOVIE,"Action,Adventure,Sci-Fi",1,76,,33,1978
Hwanggeum Cheorin,MOVIE,"Action,Adventure",1,100,,26,1967
Super Titans 15,MOVIE,"Action,Mecha",1,79,,40,1981
Solar I.II.III,MOVIE,"Action,Mecha",1,93,,43,1983
Future Boy Kunta in Bermuda 5000,MOVIE,"Action,Adventure,Mecha",1,77,,43,1982
Ddoli and Zeta Gundam,MOVIE,"Action,Adventure,Mecha",1,239,,44,1985
Mujeokcheorin Rambot,MOVIE,"Action,Mecha",1,62,,40,1984
Super Three Musketeers,MOVIE,"Action,Mecha",1,62,,45,1981
Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,OVA,"Action,Adventure,Mecha",3,102,,48,1990
Marin X,MOVIE,"Action,Adventure,Mecha,Sci-Fi",1,70,,43,1981
One Million Year Dinosaur Dddli,MOVIE,"Action,Adventure",1,85,,38,1980
Gold Pencil And Alien Boy,MOVIE,Adventure,1,128,,30,1987
Hurdle,MOVIE,Drama,1,125,,48,2005
Taekwon Boy White Eagle,MOVIE,"Action,Adventure",1,58,,34,1978
Haedori Daemoheom,MOVIE,"Adventure,Drama",1,59,,50,1981
Narara Ujujeonham Geobukseon,MOVIE,"Action,Sci-Fi",1,77,,39,1978
Gwisu Daejeonjaeng,MOVIE,"Action,Supernatural",1,73,,31,1971
Ojamanga Yamada-kun (Movie),MOVIE,"Comedy,Slice of Life",1,108,,36,1981
Tatakae!! Ramenman (Movie),MOVIE,"Action,Adventure,Comedy",1,165,,49,1988
2020 Nyeon Ujuui Wonder Kiddy,TV,Sci-Fi,13,103,,43,1988
Pro Golfer Saru (1985),TV,Sports,143,158,,56,1987
Robot King,MOVIE,"Action,Mecha",1,125,,32,1979
Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,OVA,"Action,Adventure,Comedy,Fantasy,Mecha,Sci-Fi",1,111,,55,1990
Michitekuru Toki no Mukou ni,SPECIAL,"Adventure,Fantasy,Romance",1,101,,56,1991
Dokgotak: Taeyang-eul Hyanghae Deonjyeola,MOVIE,Sports,1,76,,46,1982
Agigongryong Doolie (Movie),MOVIE,,1,92,,48,1996
Syupeo Taegwon V,MOVIE,"Action,Mecha,Sci-Fi",1,93,,45,1982
Robot Taekwon V 3tan! Sujung Teukgongdae,MOVIE,"Action,Mecha,Sci-Fi",1,92,,40,1977
Robot Taekwon V: Wooju Jakjeon,MOVIE,"Action,Mecha,Sci-Fi",1,103,,45,1977
Hwanggeum Nalgae 1.2.3.,MOVIE,"Action,Mecha,Sci-Fi",1,111,,40,1978
Cheol-in 007,MOVIE,"Action,Mecha,Sci-Fi",1,89,,41,1975
Hong Kil-dong,MOVIE,"Adventure,Fantasy",1,126,,47,1967
Dallyeola Majing-ga-X,MOVIE,"Mecha,Sci-Fi",1,98,,35,1977
Heong-geuli Beseuteu 5,MOVIE,Sports,1,81,,40,1996
Ojamanga Yamada-kun,TV,"Comedy,Slice of Life",103,135,,45,1981
Ranpou,TV,Comedy,21,96,,51,1984
Batsu & Terry,MOVIE,"Comedy,Drama,Sports",1,228,,58,1987
Shin Shounan Bakusouzoku Arakure Knight,OVA,Adventure,2,160,,54,1998
Robot Taekwon V wa Hwanggeum Nalgae,MOVIE,Mecha,1,93,,40,1978
Shin Kyojin no Hoshi II,TV,Sports,23,164,,57,1979
Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,SPECIAL,"Adventure,Comedy,Fantasy,Slice of Life",1,78,,35,2007
Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,MOVIE,"Adventure,Comedy,Fantasy",1,83,,42,2000
Perrine Monogatari Specials,SPECIAL,"Drama,Slice of Life",2,115,,59,2007
Perrine Monogatari Movie,MOVIE,"Drama,Slice of Life",1,118,,55,1990
Surf Side High-School,TV_SHORT,"Comedy,Ecchi",20,167,,35,1999
Jeonja Ingan 337,MOVIE,"Action,Sci-Fi",1,79,,37,1978
Norakuro-kun,TV,"Comedy,Mystery",50,191,,52,1988
Peeping Life: The Perfect Extension,OVA,"Comedy,Slice of Life",10,137,,44,2011
Chikkun Takkun,TV,"Comedy,Sci-Fi",23,221,,58,1984
Konchuu Tsurezuregusa,OVA,,1,113,,53,1995
efficus: Kono Omoi o Kimi ni...,OVA,,2,211,,43,1998
"Umi Da! Funade Da! Nikoniko, Pun",MOVIE,"Comedy,Fantasy",1,69,,48,1990
Seikimatsu Leader Gaiden Takeshi!,SPECIAL,Comedy,1,83,,48,1998
Sore Ike! Anpanman: Kirakira Boshi no Namida,MOVIE,"Action,Adventure,Comedy",1,96,,52,1989
Mirai Kara Kita Shounen Super Jetter,TV,"Action,Comedy,Sci-Fi",52,140,,42,1966
Machine Robo: Butchigiri Battle Hackers,TV,"Action,Mecha,Sci-Fi",31,207,,52,1988
Fushigina Taiko,MOVIE,,1,78,,46,1957
Chogattai Majutsu Robot Ginguiser Specials,SPECIAL,"Adventure,Mecha,Sci-Fi",2,86,,51,2009
Greek Roman Sinhwa: Olympus Guardian,TV,"Adventure,Fantasy",39,190,,51,2003
Miracle Psychicer Seizan,OVA,"Action,Adventure,Fantasy",5,89,,38,1992
Hyoutan Suzume,MOVIE,Fantasy,1,165,,47,1959
Winner,MUSIC,Sports,1,104,,40,2007
Dasshutsu Gasshapon,ONA,Sci-Fi,10,78,,41,2011
Dokachin,TV,Comedy,26,94,,47,1969
Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,OVA,Adventure,1,185,,46,2005
Magical Hat,TV,"Adventure,Comedy,Fantasy",33,138,,48,1990
Happy☆Lucky Bikkuriman,TV,"Adventure,Comedy,Fantasy",46,145,,61,2007
Qin Shi Mingyue: Wanli Changcheng,TV,"Action,Adventure,Fantasy",37,210,,63,2013
Picchipichi♪Shizuku-chan,TV,Comedy,52,104,,52,2013
Shin Kyojin no Hoshi,TV,Sports,52,205,,60,1978
Pyun Pyun Maru,TV,Comedy,26,110,,46,1968
Tamagotchi! Yume Kira Dream,TV,Comedy,49,198,,52,2013
Backstage Idol Story,TV_SHORT,Comedy,8,243,,44,2012
Yuke! Shouei-kun,ONA,,6,60,,41,2012
Ai no Wakakusa Monogatari Specials,SPECIAL,"Drama,Slice of Life",2,190,,60,2001
